row,col,x,y,year,OGI,50PCGI,OGMx,Peak,OGD,50PCGD,OGMn,NumCycles,QA,DurGU,DurGD,LOS
1,2431,602524.5,3516712.5,2022,-0.09907683533299133,-0.16180837770728138,1.2834067812891463,2.1290694836153854,2.446517171518719,1.854811498395274,1.1571860381649066,1.0,1.0,0.7266340503768619,0.5874774044404801,0.9821336860281412
13,2473,602650.5,3516676.5,2022,0.3324203688739477,0.2771458372494941,0.15417157342113566,0.49966840097016046,0.6086669975029348,-0.050581625498781264,1.3290852407395002,1.0,1.0,-0.2640678209258068,1.264447934444866,0.9356173996726546
7,2494,602713.5,3516694.5,2022,-0.09907683533299133,0.4966229447278818,1.0575597397155443,1.1979831506752567,1.068129541006881,0.1735822714299311,-0.5618059875810282,1.0,1.0,0.6165560646765654,-0.8895492064781801,-0.4133549046364589
9,2540,602851.5,3516688.5,2022,0.11667176677047819,-0.3812854851856691,-0.29752250972606864,-0.1986463487349359,-0.3102580895049572,-0.7230733162849184,-0.6764054559640905,1.0,1.0,-0.2640678209258068,-0.6433781046584034,-0.5994200500584056
4,2577,602962.5,3516703.5,2022,-0.09907683533299133,-0.8202397001424446,-0.7492165928732729,-0.1986463487349359,0.14920445399898882,-0.050581625498781264,0.9852868355903132,1.0,1.0,-0.2640678209258068,1.0182768326250893,0.8425848269616812
21,2603,603040.5,3516652.5,2022,-0.2069511363847261,-0.8202397001424446,-0.29752250972606864,0.03412523450009623,0.14920445399898882,-0.6109913678205622,-1.1921030636878711,1.0,1.0,0.06616613617508278,-1.3203486346627893,-0.8785177681913257
19,2629,603118.5,3516658.5,2022,-0.2069511363847261,-0.8202397001424446,-0.5233695512996708,0.03412523450009623,0.6086669975029348,0.1735822714299311,0.7560878988241886,1.0,1.0,-0.04391184952521374,0.6490201798954243,0.7030359678952212
19,2652,603187.5,3516658.5,2022,-0.2069511363847261,0.05766872977110635,1.0575597397155443,1.1979831506752567,1.068129541006881,0.1735822714299311,0.8706873672072509,1.0,1.0,0.7266340503768619,0.6490201798954243,0.7960685406061946
24,2685,603286.5,3516643.5,2022,0.11667176677047819,-0.6007625926640568,-0.5233695512996708,0.03412523450009623,0.14920445399898882,-0.6109913678205622,-1.2494027978794022,1.0,1.0,-0.3741458066261033,-1.3818914101177335,-1.0645829136132723
25,2729,603418.5,3516640.5,2022,-0.09907683533299133,-1.0397168076208323,-0.7492165928732729,-0.43141793196996797,-0.3102580895049572,-0.8351552647492746,-1.0202038611132775,1.0,1.0,-0.2640678209258068,-1.0126347573880685,-0.7854851954803523
5,2734,603433.5,3516700.5,2022,-0.2069511363847261,-1.25919391509922,-1.2009106760204773,-0.6641895152050001,-0.3102580895049572,-0.6109913678205622,-0.3899067850064347,1.0,1.0,-0.3741458066261033,-0.3356642273836825,-0.22728975921451225
5,2770,603541.5,3516700.5,2022,0.00879746571874343,-0.8202397001424446,-0.7492165928732729,-0.43141793196996797,-0.3102580895049572,-0.7230733162849184,0.01119135433428343,1.0,1.0,-0.3741458066261033,0.09513520080092672,0.00529167256292112
22,2802,603637.5,3516649.5,2022,-0.09907683533299133,-0.8202397001424446,-0.5233695512996708,-0.1986463487349359,-0.08052681775298419,-0.49890941935620603,0.01119135433428343,1.0,1.0,-0.15398983522551027,0.03359242534598254,0.051807958918407795
8,2832,603727.5,3516691.5,2022,-0.6384483405916651,-1.4786710225776079,-0.07167546815246649,0.9652115674402246,1.068129541006881,0.6219100652873558,1.0998863039733755,1.0,1.0,0.6165560646765654,0.895191281715201,1.168198831450088
11,2851,603784.5,3516682.5,2022,-0.09907683533299133,-0.6007625926640568,-0.5233695512996708,-0.1986463487349359,-0.08052681775298419,-0.16266357396313746,0.9852868355903132,1.0,1.0,-0.15398983522551027,1.0798196080800335,0.8425848269616812
3,2903,603940.5,3516706.5,2022,-0.31482543743646085,-0.6007625926640568,0.15417157342113566,0.9652115674402246,1.5275920845108268,1.6306476014665616,1.271785506547969,1.0,1.0,0.39640009327597236,0.9567340571701451,1.168198831450088
29,2915,603976.5,3516628.5,2022,-0.5305740395399303,-1.4786710225776079,1.0575597397155443,1.896297900380353,2.446517171518719,3.087712931503192,1.615583911697156,1.0,2.0,1.0568680074777514,1.0798196080800335,1.5403291222939812
0,2949,604078.5,3516715.5,2022,-0.2069511363847261,-0.16180837770728138,0.831712698141942,1.4307547339102888,1.7573233562628,1.9668934468596302,1.3863849749310313,1.0,1.0,0.6165560646765654,1.0182768326250893,1.2147151178055746
24,2996,604219.5,3516643.5,2022,-0.8541969426951347,-1.4786710225776079,1.5092538228627486,2.3618410668504173,2.676248443270692,2.0789753953239862,1.615583911697156,1.0,1.0,1.607257935979234,1.0182768326250893,1.6798779813604414
20,3015,604276.5,3516655.5,2022,-0.31482543743646085,-1.0397168076208323,-0.07167546815246649,0.49966840097016046,0.6086669975029348,0.2856642198942873,-0.2753073166233724,1.0,1.0,0.28632210757567583,-0.4587497782935709,-0.08774090014805222
7,3049,604378.5,3516694.5,2022,-0.6384483405916651,-1.4786710225776079,-0.07167546815246649,0.26689681773512836,0.37893572575096185,0.39774616835864346,0.7560878988241886,1.0,1.0,0.6165560646765654,0.7105629553503685,0.8891011133171679
12,3086,604489.5,3516679.5,2022,-0.5305740395399303,-1.4786710225776079,-1.6526047591676816,-1.3625042649100965,-0.9994519047608763,-0.9472372132136307,-1.0775035953048087,1.0,1.0,-0.2640678209258068,-0.8895492064781801,-0.6459363364138923
16,3114,604573.5,3516667.5,2022,-0.5305740395399303,-1.9176252375343832,-2.330145883888488,-2.0608190146151926,-1.6886457200167952,-1.1714011101423432,0.41228949367500156,1.0,1.0,-0.5943017780266964,0.895191281715201,0.5634871088287612
25,3137,604642.5,3516640.5,2022,0.11667176677047819,-0.6007625926640568,-0.5233695512996708,-0.43141793196996797,-0.3102580895049572,-0.49890941935620603,1.214485772356438,1.0,1.0,-0.3741458066261033,1.3875334853547545,0.9356173996726546
2,3169,604738.5,3516709.5,2022,-0.4226997384881956,-1.0397168076208323,-0.7492165928732729,-0.43141793196996797,-0.3102580895049572,-0.6109913678205622,-0.9629041269217463,1.0,1.0,0.06616613617508278,-0.9510919819331243,-0.5994200500584056
29,3188,604795.5,3516628.5,2022,-0.4226997384881956,-1.0397168076208323,-1.2009106760204773,-0.8969610984400322,-0.5399893612569302,-0.49890941935620603,1.0998863039733755,1.0,1.0,-0.15398983522551027,1.3259907098998103,1.0751662587391146
21,3212,604867.5,3516652.5,2022,-0.4226997384881956,-1.0397168076208323,-0.7492165928732729,-0.1986463487349359,0.14920445399898882,0.2856642198942873,0.46958922786653273,1.0,1.0,0.06616613617508278,0.46439185353059176,0.5634871088287612
14,3259,605008.5,3516673.5,2022,-0.09907683533299133,-0.8202397001424446,-0.975063634446875,-0.43141793196996797,-0.08052681775298419,-0.16266357396313746,0.3549897594834704,1.0,1.0,-0.3741458066261033,0.40284907807564757,0.33090567705132784
27,3287,605092.5,3516634.5,2022,-0.2069511363847261,-0.6007625926640568,-0.07167546815246649,0.26689681773512836,0.37893572575096185,-0.050581625498781264,-0.848304658538684,1.0,1.0,0.1762441218753793,-1.0126347573880685,-0.5994200500584056
10,3328,605215.5,3516685.5,2022,-0.4226997384881956,-0.3812854851856691,0.38001861499473777,0.9652115674402246,1.297860812758854,1.406483704537849,1.672883645888687,1.0,1.0,0.6165560646765654,1.4490762608096985,1.5403291222939812
