row,col,x,y,year,gmm_full_k3,gmm_full_k4,gmm_full_k5,gmm_full_k6,gmm_full_k7,gmm_full_k8,gmm_full_k9,gmm_full_k10,gmm_full_k11,gmm_full_k12,gmm_full_k13,gmm_full_k14,gmm_full_k15,gmm_full_k16,gmm_full_k17,gmm_full_k18,gmm_full_k19,gmm_full_k20,gmm_diag_k3,gmm_diag_k4,gmm_diag_k5,gmm_diag_k6,gmm_diag_k7,gmm_diag_k8,gmm_diag_k9,gmm_diag_k10,gmm_diag_k11,gmm_diag_k12,gmm_diag_k13,gmm_diag_k14,gmm_diag_k15,gmm_diag_k16,gmm_diag_k17,gmm_diag_k18,gmm_diag_k19,gmm_diag_k20
2829,1776,600559.5,3508228.5,2023,1,2,0,2,1,2,0,0,1,0,6,8,6,13,1,10,9,6,0,2,3,0,0,1,6,1,6,2,1,1,6,6,7,7,18,13
2833,1822,600697.5,3508216.5,2023,1,2,1,0,6,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,0,8,4,13,1,14,0,14,17,16
2825,1837,600742.5,3508240.5,2023,1,2,1,0,0,5,5,4,9,1,12,10,6,11,1,6,13,5,0,2,1,0,0,2,1,3,6,11,10,1,6,6,7,7,0,13
2839,1886,600889.5,3508198.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
2845,1900,600931.5,3508180.5,2023,1,2,1,0,0,5,5,4,9,6,12,8,6,11,1,6,13,9,0,2,1,4,0,2,1,3,10,11,10,1,11,1,7,1,10,19
2824,1932,601027.5,3508243.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,11,6,3,3,3,0,2,1,4,2,2,1,3,10,11,10,4,11,1,6,1,10,19
2836,1969,601138.5,3508207.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,11,6,3,3,3,0,2,1,4,2,2,3,6,10,11,4,4,11,1,6,1,10,19
2823,1984,601183.5,3508246.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,11,6,3,3,3,0,2,1,4,2,2,3,6,10,11,8,4,11,1,6,1,10,19
2824,2013,601270.5,3508243.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,6,3,16,3,3,3,0,0,4,4,0,6,1,3,10,9,12,5,4,11,9,14,17,1
2821,2051,601384.5,3508252.5,2023,1,2,1,0,0,5,7,8,8,5,0,8,6,2,1,6,12,9,0,2,1,4,2,2,3,6,10,8,8,4,11,1,6,1,3,12
2846,2076,601459.5,3508177.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
2839,2102,601537.5,3508198.5,2023,1,2,0,0,6,0,5,4,5,6,1,3,9,3,3,9,11,15,0,0,4,5,6,6,7,7,8,9,7,11,9,14,9,13,14,1
2839,2133,601630.5,3508198.5,2023,1,2,0,0,6,0,2,4,5,11,1,3,9,3,3,9,11,13,1,0,4,5,6,6,7,7,8,4,7,11,9,14,9,13,14,18
2820,2189,601798.5,3508255.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,2,6,15,1,1,0,2,1,4,2,2,3,6,0,1,8,4,7,7,6,15,3,12
2831,2200,601831.5,3508222.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,2,6,15,1,1,0,2,1,4,2,2,3,6,4,1,8,4,7,7,6,15,3,12
2823,2240,601951.5,3508246.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,1,15,1,6,0,2,1,0,0,2,1,3,10,11,12,5,4,11,16,6,9,7
2836,2279,602068.5,3508207.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,10,12,15,8,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
2821,2285,602086.5,3508252.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,10,12,15,8,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
2822,2321,602194.5,3508249.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,6,15,1,1,0,2,1,4,2,2,3,6,4,1,8,4,7,7,6,15,3,12
2837,2340,602251.5,3508204.5,2023,1,2,1,2,0,2,0,9,9,1,5,8,11,14,1,10,6,6,0,2,3,0,0,1,1,3,6,9,12,5,4,11,16,6,9,7
2837,2393,602410.5,3508204.5,2023,1,2,1,0,0,5,7,8,5,6,12,11,10,11,6,3,1,3,0,2,1,4,1,2,3,6,0,8,4,13,1,15,0,10,4,16
2833,2400,602431.5,3508216.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,2,6,15,1,1,0,2,1,4,2,2,3,6,0,8,4,4,7,7,6,15,3,12
2820,2456,602599.5,3508255.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,6,6,1,9,0,2,1,0,2,2,3,6,4,1,8,8,11,12,6,17,10,0
2825,2462,602617.5,3508240.5,2023,1,2,1,0,0,5,7,4,5,6,12,11,10,11,1,3,1,3,0,2,1,4,2,2,3,3,4,11,8,4,11,1,6,1,10,19
2822,2496,602719.5,3508249.5,2023,1,2,1,0,0,5,7,4,5,6,12,11,10,11,6,3,3,3,0,2,1,4,2,2,3,6,4,8,8,4,7,7,6,15,3,12
2833,2547,602872.5,3508216.5,2023,1,2,1,2,0,2,0,9,10,2,5,9,12,9,13,10,6,6,0,2,1,0,0,6,1,3,10,9,12,5,4,11,16,6,9,7
2822,2556,602899.5,3508249.5,2023,1,2,1,2,0,5,7,9,9,1,5,10,11,11,13,10,6,6,0,0,1,4,1,4,1,3,10,9,12,5,4,11,16,9,9,3
2823,2589,602998.5,3508246.5,2023,1,0,0,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,1,1,3,6,4,10,1,6,6,7,7,0,13
2830,2612,603067.5,3508225.5,2023,0,3,2,2,1,2,0,9,10,2,5,9,12,14,13,13,6,18,0,2,3,1,4,1,6,1,2,2,1,3,10,9,11,4,1,8
2849,2661,603214.5,3508168.5,2023,1,2,1,0,0,5,7,8,8,5,0,10,11,11,1,6,1,9,0,2,1,0,2,2,1,3,4,11,10,5,11,1,16,6,10,7
2849,2692,603307.5,3508168.5,2023,1,2,1,0,0,0,5,4,9,1,12,10,11,11,1,6,13,5,0,2,1,0,2,2,1,3,4,11,10,1,11,1,16,1,10,19
2840,2728,603415.5,3508195.5,2023,1,2,1,2,0,5,5,9,9,1,11,10,11,6,1,3,13,6,0,0,1,4,1,4,0,5,10,8,12,5,4,11,16,14,9,1
2847,2741,603454.5,3508174.5,2023,1,2,1,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,1,0,0,6,1,3,6,11,10,1,6,6,7,7,0,13
2842,2761,603514.5,3508189.5,2023,1,2,1,2,1,2,0,0,9,1,11,10,11,6,1,1,13,5,0,2,3,0,0,1,6,1,6,4,10,1,6,6,7,7,0,13
2829,2799,603628.5,3508228.5,2023,1,2,1,0,0,5,5,4,9,1,12,10,11,11,1,6,13,5,0,2,3,0,0,1,1,3,6,11,10,1,6,6,7,7,0,13
2834,2832,603727.5,3508213.5,2023,1,2,1,2,0,5,0,0,9,1,11,10,11,11,1,6,1,5,0,2,1,0,0,1,1,3,6,11,10,1,6,6,16,6,10,13
2835,2874,603853.5,3508210.5,2023,1,2,1,2,1,2,0,4,9,1,11,10,11,6,1,6,13,5,0,2,3,0,0,1,6,1,6,2,10,1,6,6,7,7,18,13
2823,2900,603931.5,3508246.5,2023,1,2,0,2,6,0,5,4,9,1,11,10,11,6,1,1,13,5,0,2,1,0,0,2,1,3,10,11,10,5,11,1,16,6,10,19
2827,2913,603970.5,3508234.5,2023,1,0,2,2,1,2,0,0,9,1,11,10,11,14,8,1,13,5,0,2,3,0,0,1,1,3,6,11,10,1,6,6,7,7,0,13
2840,2961,604114.5,3508195.5,2023,1,2,0,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,1,1,7,6,4,5,1,6,6,7,7,0,13
2830,2982,604177.5,3508225.5,2023,1,0,0,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,1,6,1,6,2,5,3,10,6,15,7,0,14
2820,3008,604255.5,3508255.5,2023,1,2,1,0,6,0,5,4,9,1,1,3,11,3,16,9,13,13,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
2831,3051,604384.5,3508222.5,2023,1,0,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,0,0,1,4,1,4,0,5,10,8,4,13,1,15,0,14,4,16
2836,3069,604438.5,3508207.5,2023,1,2,1,2,1,0,0,4,9,1,11,10,11,6,8,1,13,5,0,0,4,5,0,6,1,7,10,4,7,11,9,14,9,14,17,1
2832,3117,604582.5,3508219.5,2023,1,0,0,2,1,4,0,3,4,7,11,12,11,6,8,1,17,0,0,2,3,0,0,1,6,1,6,4,5,1,6,6,7,7,0,13
2832,3137,604642.5,3508219.5,2023,1,2,0,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,1,6,1,6,11,10,1,6,6,7,7,0,13
2839,3173,604750.5,3508198.5,2023,1,2,1,0,0,5,5,4,9,1,12,10,11,6,8,6,13,5,0,2,3,0,0,1,1,3,6,4,10,1,6,6,7,7,0,13
2839,3196,604819.5,3508198.5,2023,1,2,1,2,1,0,5,4,9,1,11,10,11,6,1,1,13,5,0,2,3,0,0,1,1,3,6,11,10,1,6,6,7,7,0,13
2839,3229,604918.5,3508198.5,2023,1,2,1,2,1,2,0,0,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,1,6,1,6,2,5,1,6,6,7,7,0,13
2826,3254,604993.5,3508237.5,2023,1,2,1,0,0,5,5,4,9,6,12,10,11,6,6,15,13,5,0,2,1,0,0,1,1,3,6,11,10,1,6,6,7,7,0,13
2827,3298,605125.5,3508234.5,2023,1,2,1,0,0,5,5,8,9,1,11,10,11,6,8,1,13,5,0,2,1,0,0,1,1,3,6,11,10,1,6,6,7,7,0,13
2843,3312,605167.5,3508186.5,2023,1,2,1,0,0,5,5,4,9,1,11,10,11,6,8,1,13,5,0,2,1,4,2,2,1,3,4,11,10,4,11,1,16,1,10,19
2825,3331,605224.5,3508240.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,2,13,15,12,1,0,2,1,4,2,2,3,6,4,1,8,4,7,7,6,15,3,12
2863,12,595267.5,3508126.5,2023,1,2,1,0,0,5,7,8,8,5,0,8,6,11,11,6,1,9,0,2,3,0,2,1,6,1,2,2,1,8,0,12,8,17,18,0
2850,38,595345.5,3508165.5,2023,1,2,2,2,1,2,0,0,1,0,6,8,6,13,11,13,9,18,2,2,3,1,4,1,6,1,2,2,1,3,0,9,11,4,1,8
2862,71,595444.5,3508129.5,2023,1,0,0,2,1,2,0,0,1,0,6,12,0,14,7,13,18,6,0,2,3,0,4,1,6,1,2,2,5,3,10,9,15,4,5,14
2851,108,595555.5,3508162.5,2023,1,2,1,0,0,5,7,8,8,5,0,8,6,13,11,6,1,9,0,2,3,0,4,1,6,1,2,2,1,8,0,12,8,17,18,8
2878,149,595678.5,3508081.5,2023,1,2,1,2,1,2,0,0,1,0,6,8,6,13,11,6,9,9,0,2,3,0,4,1,6,1,2,2,1,3,0,9,11,4,1,8
2879,165,595726.5,3508078.5,2023,1,0,1,2,1,2,0,0,1,0,6,12,0,13,7,13,9,18,0,2,3,0,4,1,6,1,2,2,1,3,0,9,11,4,5,8
2861,191,595804.5,3508132.5,2023,1,2,1,2,1,2,0,0,1,0,6,8,0,13,11,13,9,18,0,2,3,0,4,1,6,1,2,2,1,3,0,9,11,4,1,8
2861,238,595945.5,3508132.5,2023,1,2,1,0,0,5,7,8,8,5,0,8,6,13,11,6,1,9,0,2,3,0,2,1,6,1,2,1,1,8,0,12,8,17,18,8
2871,249,595978.5,3508102.5,2023,1,2,1,2,1,2,0,0,1,0,6,8,6,13,11,13,9,18,0,2,3,0,4,1,6,1,2,2,1,3,0,9,11,4,1,8
2861,273,596050.5,3508132.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,2,6,6,1,9,0,2,1,0,2,1,6,1,4,1,1,8,0,12,8,17,18,0
2874,323,596200.5,3508093.5,2023,1,2,1,0,0,5,5,4,9,6,12,8,6,3,1,6,13,3,0,2,1,0,2,2,1,3,10,11,10,5,11,1,16,1,10,19
2875,350,596281.5,3508090.5,2023,1,2,1,0,0,5,7,8,8,5,12,2,3,11,6,15,1,3,0,2,1,4,2,2,3,6,4,1,8,4,11,1,6,1,3,19
2859,365,596326.5,3508138.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,6,6,1,9,0,2,1,0,2,2,3,6,4,1,8,8,7,7,6,15,3,0
2857,393,596410.5,3508144.5,2023,0,0,2,5,2,7,6,5,1,8,8,12,0,13,7,13,9,18,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,2,1,8
2872,421,596494.5,3508099.5,2023,0,0,2,2,1,2,0,0,1,0,6,12,0,13,7,13,9,18,2,3,3,1,4,0,5,4,2,7,1,10,3,10,11,4,1,8
2860,478,596665.5,3508135.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,6,6,1,9,0,2,1,0,2,1,6,1,4,1,1,8,0,12,8,17,18,0
2860,496,596719.5,3508135.5,2023,1,2,1,2,1,2,0,0,1,0,6,8,0,13,11,13,9,18,0,2,3,0,4,1,6,1,2,2,1,3,0,9,11,4,1,8
2870,522,596797.5,3508105.5,2023,1,2,1,0,0,5,7,8,8,1,12,10,11,11,1,6,1,9,0,2,1,0,2,1,6,1,4,1,1,8,0,12,8,17,18,0
2875,552,596887.5,3508090.5,2023,1,2,1,0,0,5,7,8,8,5,6,8,6,11,11,6,1,9,0,2,3,0,2,1,6,1,2,2,1,8,0,12,8,17,18,0
2870,595,597016.5,3508105.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,6,15,1,9,0,2,1,0,2,2,3,6,4,1,8,8,7,7,8,15,3,0
2878,608,597055.5,3508081.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,6,11,11,6,1,9,0,2,1,0,2,1,6,1,2,1,1,8,0,12,8,17,18,0
2865,637,597142.5,3508120.5,2023,0,0,2,2,1,4,6,5,1,8,8,12,0,10,7,13,9,18,2,3,2,1,4,0,5,4,9,7,2,10,3,10,11,2,1,11
2853,667,597232.5,3508156.5,2023,0,0,2,2,1,4,6,5,1,0,8,12,0,13,7,13,9,18,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,4,1,11
2875,694,597313.5,3508090.5,2023,0,0,2,5,2,7,1,5,3,8,8,12,7,15,9,13,7,18,2,3,2,1,4,0,5,4,9,7,2,10,3,10,11,2,1,11
2855,723,597400.5,3508150.5,2023,0,0,2,2,1,4,6,5,1,0,8,12,0,13,7,13,9,18,2,3,3,1,4,0,5,4,2,7,2,10,3,10,11,4,1,8
2866,764,597523.5,3508117.5,2023,2,1,3,5,2,7,1,7,3,3,10,1,8,1,5,7,7,10,2,3,2,2,3,3,5,4,1,7,6,10,14,5,2,16,8,5
2854,806,597649.5,3508153.5,2023,0,0,2,5,2,7,6,5,1,8,8,12,0,13,7,13,9,18,2,3,2,1,4,0,5,4,9,7,2,10,3,10,2,2,8,11
2874,835,597736.5,3508093.5,2023,0,0,2,2,1,2,6,5,1,8,8,12,0,10,7,13,17,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,11,2,1,11
2879,856,597799.5,3508078.5,2023,0,0,2,2,1,2,0,0,1,0,8,12,0,10,7,13,17,0,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,2,1,8
2862,885,597886.5,3508129.5,2023,0,0,2,5,2,4,6,5,4,8,8,12,0,10,7,13,17,0,2,3,2,1,4,0,5,4,9,7,2,10,3,10,11,2,1,11
2867,909,597958.5,3508114.5,2023,0,0,2,2,1,2,0,0,1,0,6,12,0,13,7,13,9,0,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,2,1,11
2866,957,598102.5,3508117.5,2023,1,0,1,2,1,4,6,0,1,0,6,12,0,10,7,13,9,0,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,4,1,8
2862,972,598147.5,3508129.5,2023,0,0,2,2,1,4,6,5,1,0,6,12,0,13,7,13,9,18,2,3,3,1,4,0,5,4,9,7,2,10,3,10,11,4,1,8
2867,998,598225.5,3508114.5,2023,1,2,1,2,0,5,0,0,8,1,6,8,6,11,11,6,1,9,0,2,3,0,2,1,6,1,2,2,1,8,0,12,8,17,18,0
2873,1021,598294.5,3508096.5,2023,1,2,1,0,0,5,7,8,8,5,0,8,6,11,11,6,1,9,0,2,1,0,2,1,6,1,2,1,1,8,0,12,8,17,18,0
2850,1060,598411.5,3508165.5,2023,1,2,1,2,0,2,0,0,1,0,6,8,6,13,11,6,9,9,0,2,3,0,4,1,6,1,2,2,1,8,0,12,8,17,1,8
2857,1106,598549.5,3508144.5,2023,1,2,1,2,0,2,7,8,8,5,6,8,6,13,11,6,9,9,0,2,3,0,4,1,6,1,2,2,1,8,0,12,8,17,18,8
2870,1121,598594.5,3508105.5,2023,0,2,2,2,1,2,0,0,1,0,5,8,12,13,13,13,9,14,2,2,3,1,4,0,6,1,2,2,1,3,3,9,11,4,1,8
2871,1146,598669.5,3508102.5,2023,0,3,4,3,3,1,3,6,10,2,5,9,12,9,10,17,5,14,1,1,0,3,5,5,4,0,7,3,3,9,8,8,14,9,13,3
2869,1172,598747.5,3508108.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,10,12,15,8,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,15
2857,1204,598843.5,3508144.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,6,6,1,9,0,2,1,0,2,1,3,6,4,1,8,8,0,12,8,17,18,0
2858,1242,598957.5,3508141.5,2023,1,2,1,2,0,2,0,9,8,2,5,9,12,9,13,10,6,6,0,2,3,0,0,1,1,3,6,9,12,5,4,11,16,6,5,7
2873,1288,599095.5,3508096.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,6,15,1,1,0,2,3,0,0,1,6,1,6,2,1,8,6,12,8,17,18,0
2869,1299,599128.5,3508108.5,2023,1,2,1,0,0,5,5,4,9,6,12,10,10,11,6,3,13,3,0,2,1,0,2,1,1,3,4,11,10,8,6,12,8,17,10,0
2868,1331,599224.5,3508111.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,2,6,6,1,9,0,2,1,0,2,1,3,6,4,1,8,8,0,12,8,17,18,0
2860,1372,599347.5,3508135.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,2,6,15,1,1,0,2,3,0,0,1,6,1,2,2,1,8,0,12,8,17,18,0
2876,1404,599443.5,3508087.5,2023,1,2,1,0,0,5,7,8,8,5,0,8,6,11,11,6,1,9,0,2,3,0,2,1,6,1,2,2,1,8,0,12,8,17,18,8
2868,1430,599521.5,3508111.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,2,6,15,1,9,0,2,1,0,2,1,6,1,2,1,1,8,0,12,8,17,18,0
2860,1454,599593.5,3508135.5,2023,1,2,0,2,1,0,0,3,9,1,11,10,11,6,8,1,13,5,0,2,3,0,0,6,1,3,6,4,10,1,9,6,7,7,0,4
2859,1483,599680.5,3508138.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,11,16,3,3,3,0,0,4,5,6,6,7,7,8,4,7,11,9,14,9,14,17,4
2876,1505,599746.5,3508087.5,2023,1,2,1,0,0,5,7,4,9,6,12,2,3,11,6,15,12,3,0,2,1,4,0,2,1,3,4,11,10,4,11,1,7,1,10,19
2876,1549,599878.5,3508087.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,2,1,4,2,2,1,3,4,11,10,4,11,1,6,1,10,19
2857,1564,599923.5,3508144.5,2023,1,2,1,0,0,5,5,4,9,6,12,2,3,11,6,15,12,3,0,2,1,0,0,2,1,3,6,4,10,1,6,6,7,7,0,13
2857,1610,600061.5,3508144.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,2,1,4,2,2,1,3,10,11,10,4,11,1,6,1,10,19
2879,1632,600127.5,3508078.5,2023,0,0,2,5,2,4,6,5,4,7,3,0,7,10,9,4,0,0,0,2,3,1,4,0,6,1,9,2,5,3,10,9,11,4,1,14
2874,1676,600259.5,3508093.5,2023,1,0,0,2,1,2,0,0,9,1,11,10,11,14,7,10,9,5,0,2,3,0,0,1,6,1,6,2,5,3,10,6,15,7,5,14
2852,1687,600292.5,3508159.5,2023,0,0,2,5,4,4,6,5,1,0,8,12,0,14,7,13,18,18,0,2,3,1,4,0,6,1,9,2,5,3,10,9,15,4,5,14
2857,1719,600388.5,3508144.5,2023,1,2,1,0,0,5,7,8,8,5,12,2,3,11,1,15,1,3,0,2,1,0,2,2,1,3,4,11,10,1,11,1,6,1,10,19
2873,1761,600514.5,3508096.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,11,16,3,3,3,0,0,1,4,1,2,1,3,10,8,4,13,11,1,0,14,17,19
2878,1780,600571.5,3508081.5,2023,1,2,1,0,6,0,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,0,8,4,13,1,15,0,14,17,16
2853,1809,600658.5,3508156.5,2023,1,2,0,0,0,5,7,8,8,5,0,8,6,13,1,6,9,9,0,2,3,0,0,1,6,1,6,2,5,1,6,6,15,7,0,13
2873,1831,600724.5,3508096.5,2023,1,2,1,0,0,2,0,0,9,0,6,8,6,13,1,6,13,6,0,2,1,0,0,1,1,3,6,11,10,1,6,6,16,6,10,13
2865,1875,600856.5,3508120.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,4,5,1,4,0,5,3,4,4,13,9,14,9,14,17,4
2864,1907,600952.5,3508123.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,11,6,3,3,3,0,2,1,4,2,2,1,3,4,11,10,4,11,1,7,1,10,19
2856,1927,601012.5,3508147.5,2023,1,2,1,0,0,5,7,4,9,5,12,8,6,11,1,6,13,9,0,2,1,0,0,2,1,3,10,11,10,1,11,1,7,1,10,19
2850,1972,601147.5,3508165.5,2023,1,2,1,0,1,2,0,0,9,0,6,8,6,13,1,6,13,9,0,2,1,0,0,1,1,3,6,11,10,1,6,12,16,6,10,7
2861,1982,601177.5,3508132.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,0,1,4,1,4,0,5,0,8,4,13,1,15,0,10,4,16
2855,2023,601300.5,3508150.5,2023,1,2,1,0,0,5,7,0,9,0,6,8,6,13,1,6,13,6,0,2,1,4,2,2,3,6,4,11,8,4,11,1,6,1,10,19
2873,2045,601366.5,3508096.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,2,6,15,12,1,0,2,1,4,2,2,3,6,0,8,4,4,7,7,0,15,3,12
2861,2084,601483.5,3508132.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,6,3,3,3,0,0,1,4,1,2,1,3,10,8,4,5,11,1,16,14,9,19
2879,2118,601585.5,3508078.5,2023,1,2,1,0,0,5,7,8,8,5,12,2,10,11,6,3,3,3,0,2,1,4,2,2,3,6,0,8,4,13,1,7,0,15,3,12
2853,2142,601657.5,3508156.5,2023,1,2,0,4,6,0,2,3,7,11,1,3,9,12,3,9,11,13,1,0,4,5,6,7,8,7,8,6,7,11,12,13,10,11,16,18
2860,2164,601723.5,3508135.5,2023,1,2,1,0,6,0,5,4,5,6,1,11,10,3,16,3,3,3,0,0,4,5,1,6,0,7,8,4,7,11,9,14,9,14,17,4
2861,2197,601822.5,3508132.5,2023,1,2,1,2,0,2,0,8,8,5,0,8,6,13,1,6,9,9,0,2,3,0,0,1,6,1,6,2,5,3,6,9,15,4,5,14
2873,2225,601906.5,3508096.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,10,12,15,8,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
2852,2271,602044.5,3508159.5,2023,0,3,4,3,3,1,3,6,2,4,4,6,4,7,15,14,4,11,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
2865,2286,602089.5,3508120.5,2023,0,3,4,3,3,1,3,6,10,4,9,9,5,8,10,12,15,14,1,1,0,3,5,5,4,0,7,3,3,9,8,8,14,12,12,15
2862,2313,602170.5,3508129.5,2023,0,3,4,3,3,1,3,6,2,4,9,6,5,8,10,12,15,8,1,1,0,3,5,5,4,9,7,3,3,7,8,4,3,3,6,6
2855,2362,602317.5,3508150.5,2023,1,2,1,2,1,2,0,0,1,0,6,8,6,14,1,10,6,6,0,2,3,0,0,1,6,1,2,2,5,3,0,9,15,4,5,7
2861,2376,602359.5,3508132.5,2023,1,2,1,0,0,5,7,8,8,5,0,8,6,11,11,6,1,9,0,2,1,0,2,2,3,6,4,1,8,8,7,12,8,17,18,0
2870,2428,602515.5,3508105.5,2023,1,2,1,0,0,5,7,8,8,5,12,2,3,3,6,15,3,1,0,2,1,4,2,2,3,6,0,8,4,4,7,7,6,15,3,12
2858,2441,602554.5,3508141.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,6,15,1,9,0,2,1,0,2,1,1,3,4,11,8,8,0,12,8,17,18,0
2861,2481,602674.5,3508132.5,2023,1,2,1,0,0,5,5,4,5,6,12,11,10,3,16,3,3,3,0,2,1,4,2,2,3,6,10,8,4,4,11,1,6,1,10,19
2858,2492,602707.5,3508141.5,2023,1,2,1,0,0,5,7,4,5,6,12,11,10,11,6,3,1,3,0,2,1,4,2,2,3,6,4,11,8,4,11,1,6,1,10,19
2879,2528,602815.5,3508078.5,2023,1,2,1,0,0,5,7,8,8,5,12,8,6,11,1,6,1,9,0,2,1,0,2,2,1,3,4,11,8,8,0,12,16,6,18,7
2850,2577,602962.5,3508165.5,2023,0,0,2,2,1,2,0,5,10,2,11,9,12,14,7,10,6,18,0,2,3,1,4,0,6,1,9,2,5,3,10,9,11,4,1,14
2875,2597,603022.5,3508090.5,2023,1,0,2,2,1,2,0,0,9,1,11,10,11,6,8,10,13,5,0,2,3,0,0,6,1,3,6,4,10,1,6,6,7,7,0,13
2878,2618,603085.5,3508081.5,2023,1,2,1,0,0,5,7,8,8,5,0,8,6,11,11,6,1,9,0,2,3,0,0,1,6,1,2,2,1,8,0,12,8,17,18,0
2867,2653,603190.5,3508114.5,2023,0,3,4,3,3,2,0,9,10,2,5,9,12,9,13,12,6,14,0,2,0,3,5,5,4,0,7,9,12,9,4,8,14,9,13,15
2853,2688,603295.5,3508156.5,2023,1,2,1,0,0,5,7,8,8,5,0,2,3,11,1,6,1,9,0,2,1,0,0,2,1,3,4,11,10,1,11,1,16,6,10,7
2876,2722,603397.5,3508087.5,2023,1,2,1,0,0,5,7,4,9,1,11,10,11,11,1,6,13,5,0,2,1,0,0,1,1,3,6,11,10,1,6,6,7,17,10,13
2858,2746,603469.5,3508141.5,2023,1,0,2,2,1,2,0,0,9,1,11,10,0,6,7,10,0,5,0,2,3,0,4,1,6,1,6,2,5,3,10,9,15,7,0,14
2855,2786,603589.5,3508150.5,2023,1,2,1,0,6,0,5,4,9,1,11,10,11,6,8,1,13,5,0,2,1,4,2,2,1,3,10,11,10,4,11,1,7,1,10,19
2863,2816,603679.5,3508126.5,2023,1,2,1,2,0,2,0,9,9,1,11,10,11,6,1,10,13,5,0,2,3,0,0,6,1,3,6,11,10,1,6,6,7,6,0,13
2868,2843,603760.5,3508111.5,2023,0,3,4,2,3,2,0,9,10,2,5,9,12,9,13,10,6,14,0,2,3,5,6,6,7,0,8,9,12,9,4,8,9,13,14,17
